uid,capacities_left,end_of_booking_iso_weekday,end_of_booking_time,departure_iso_weekday,departure_time,departure_day,arrival_iso_weekday,arrival_time,arrival_day,total_distance,transit_label,transit_hours,truck_emission_CO2e_WTW_TON,train_emission_CO2e_WTW_TON,train_vs_truck_CO2e_reduction_percent,route_hash_key,text,from_terminal_uid,to_terminal_uid,from_terminal_name,from_terminal_city,from_terminal_country,to_terminal_name,to_terminal_city,to_terminal_country,distance,transit_time_hours,sequence_number,operator_uid,operator_name,container20,container30,container40,container45,swapBody,tankContainer,semiTrailer,nikrasa,bulk,roLa,hazardousGoods
416381db-46e4-44a5-a468-f29ff7e2b70a,True,5,16:45,1,06:00,Monday,2,02:00,Tuesday,453.6282953630731,20:00:00,20.0,0.343,0.099,0,c0f06d82ac99071adaa72362e36c85f0,,5211fcb5-f92c-4c33-971a-6f587cea3a87,4b512156-06d5-4812-be5c-b2bfc0f46341,Bremerhaven Container Terminal,Bremerhaven,Germany,Container-Terminal 4 (CT4),Bremerhaven,Germany,0,0.0,2,c7e157df-295b-4374-b3a9-30aae95bcd63,TX Logistik AG,False,False,False,False,False,False,False,False,False,False,False
416736ad-03b7-404c-afd1-87c589f5462f,True,5,12:00,6,12:30,Saturday,1,07:00,Monday,948.5718379774792,"1 day, 18:30:00",42.5,0.75,0.2,73.33333333333334,3b4d7068cc671d8cd76c66a746b8a7e3,,ed71d2d3-6816-477c-bd95-c7c3e58826a0,004f2b28-4b8e-465b-8d9a-c1318de7d03a,Interporto Quadrante Europa Verona,Verona,Italy,baltic rail gate Lübeck-Travemünde,Lübeck-Travemünde,Germany,948.5718379774792,42.5,1,c7e157df-295b-4374-b3a9-30aae95bcd63,TX Logistik AG,True,True,True,True,True,True,False,False,False,False,True
4171620b-134e-4feb-8a16-e39b00f21a04,True,1,16:00,1,22:00,Monday,2,02:00,Tuesday,142.80737732469143,4:00:00,4.0,0.105,0.028,73.33333333333334,dbbb6c4847be514e3c92559e7433b575,,b7fae050-e075-4192-881c-aa9c11c60855,348ce0ad-c8dd-4df9-bbb6-698c942f9dbf,ECT Venlo,Venlo,Netherlands,ECT Delta Terminal,Rotterdam,Netherlands,142.80737732469143,4.0,1,0fb64501-3918-45aa-9a67-030f8e7b5728,European Gateway Services B.V. (EGS),True,True,True,True,True,True,False,False,False,False,True
4176f0ae-ddd4-46c5-b555-813aa920c7cc,False,5,21:00,5,20:30,Friday,1,05:00,Monday,188.07903015930796,"2 days, 8:30:00",56.5,0.207,0.011,94.68599033816425,37bd181124b594c95dfcbf7ab1934189,,6d66f572-e248-456b-b96a-698fe3ead88a,6a140e13-8a7e-41c5-bb32-868d04877c07,Renens,Renens,Switzerland,Lugano Vedeggio,Lugano,Switzerland,188.07903015930796,56.5,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,True,False,False,False,True
41791c7a-79cc-432c-bd2b-536d10eb33d3,True,5,12:00,5,21:30,Friday,7,06:00,Sunday,966.1532395162549,"1 day, 8:30:00",32.5,0.71,0.15,78.87323943661971,69694081c54a56389170efa517daf7ff,,cf37f77e-d7bd-4d2f-828c-6ec68fcb9c33,a6cf5319-28a7-4502-a68d-d9816c392e46,Stuttgart-Hafen Ubf,Stuttgart,Germany,Oradea Est Terminal,Oradea,Romania,966.1532395162549,32.5,1,652ff912-b6a6-4f9c-8c4e-d85024a6ba34,DB Cargo Logistics GmbH,True,True,True,True,True,True,True,False,False,False,True
419705ca-1840-458d-b589-b9a87ae75b3e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,639.4671840362605,0:00:00,0.0,0.4,0.11,72.50000000000001,2392302d533032c051d5dda66f1f6f7d,,0b3c8b3d-e565-4b9b-aa4f-e2ad0664e1df,839a3d21-bd8a-442e-9081-737f47173a83,Kornwestheim Ubf,Kornwestheim,Germany,Giengen BSH,Giengen an der Brenz,Germany,82.57435398617112,0.0,1,252b7196-2824-4d19-baa5-07b6cc9c2ca9,LOCON LOGISTIK & CONSULTING AG,False,False,False,False,False,False,False,False,False,False,False
419705ca-1840-458d-b589-b9a87ae75b3e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,639.4671840362605,0:00:00,0.0,0.4,0.11,72.5,2392302d533032c051d5dda66f1f6f7d,,839a3d21-bd8a-442e-9081-737f47173a83,5211fcb5-f92c-4c33-971a-6f587cea3a87,Giengen BSH,Giengen an der Brenz,Germany,Bremerhaven Container Terminal,Bremerhaven,Germany,556.8928300500894,0.0,2,252b7196-2824-4d19-baa5-07b6cc9c2ca9,LOCON LOGISTIK & CONSULTING AG,False,False,False,False,False,False,False,False,False,False,False
41a193eb-f405-4e05-914e-0498a0ec897c,True,4,16:30,5,17:30,Friday,3,18:00,Wednesday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,94.26229508196721,cee6757b8496acb0302ad62487f24981,,aab896e5-07e8-4e5e-a04c-2f2b472ded9d,6d34fe46-978e-48a0-8c6e-1e74e51638ce,Toulouse Saint-Jory,Toulouse,France,Le Havre Terminal Multimodal,Le Havre,France,640.196192770955,120.5,1,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41a193eb-f405-4e05-914e-0498a0ec897c,True,4,16:30,5,17:30,Friday,3,18:00,Wednesday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,6d34fe46-978e-48a0-8c6e-1e74e51638ce,9dc14075-9d45-4780-a34a-692db9d1eb9d,Le Havre Terminal Multimodal,Le Havre,France,Terminal de France (TDF) Le Havre,Le Havre,France,0,0.0,2,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41a193eb-f405-4e05-914e-0498a0ec897c,True,4,16:30,5,17:30,Friday,3,18:00,Wednesday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,9dc14075-9d45-4780-a34a-692db9d1eb9d,87b7cfa7-904d-4d58-aeb9-fb6faaf340d8,Terminal de France (TDF) Le Havre,Le Havre,France,Terminal de Normandie (TN) Le Havre,Le Havre,France,0,0.0,3,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41a193eb-f405-4e05-914e-0498a0ec897c,True,4,16:30,5,17:30,Friday,3,18:00,Wednesday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,87b7cfa7-904d-4d58-aeb9-fb6faaf340d8,c109fc09-b823-43a8-8543-71b15c93c2c2,Terminal de Normandie (TN) Le Havre,Le Havre,France,Terminal Atlantique,Le Havre,France,0,0.0,4,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41a31925-55bf-43a7-b4c5-3259bc7ca745,True,6,09:00,6,11:00,Saturday,1,22:00,Monday,426.27089784384606,"2 days, 11:00:00",59.0,0.36,0.051,85.83333333333334,a653440286946e3cef153df7eaf01e88,,35b60865-f8ad-4696-8b36-3ce6579cd628,579bff7b-117c-42d0-92ba-19ed3d597b3f,Busto Arsizio-Gallarate,Busto Arsizio,Italy,Ludwigshafen KTL,Ludwigshafen,Germany,426.27089784384606,59.0,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
41acbe3a-a943-4565-95c7-eeb473521fcd,True,1,09:00,1,11:00,Monday,1,14:00,Monday,117.5746144228472,3:00:00,3.0,0.098,0.016,83.6734693877551,0d3a388d49a54f2dffaf37a58f92a24b,,6c9d7142-703f-49f8-988a-506e2f5da0bd,37c75bc6-2833-4250-913e-bcaa9dda024a,Terminal Intermodale Torino Orbassano,Orbassano,Italy,Aiton (Bourgneuf Aiton),Bourgneuf,France,117.5746144228472,3.0,1,8edea44e-af6e-48f5-a327-df747629d955,Autostrada Ferroviaria Alpina S.R.L.,False,False,False,False,False,False,True,False,True,False,True
41b210b0-4209-46ab-bfd6-1c7e3dabe344,True,7,16:30,1,12:00,Monday,2,06:00,Tuesday,256.0330222620456,18:00:00,18.0,0.189,0.01,94.70899470899471,1dcd2e4a9dbb490d678754b02928f6fa,,539c5f5f-6d0b-40ca-9225-88ac85b57593,39391fee-3b57-4979-aecf-778cda9b4577,Seayard,Port St Louis du Rhône Cedex,France,Terminal de Méditerranée (Fos-sur-Mer),Fos-sur-Mer,France,1.646238191409167,0.1157361936501958,1,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41b210b0-4209-46ab-bfd6-1c7e3dabe344,True,7,16:30,1,12:00,Monday,2,06:00,Tuesday,256.0330222620456,18:00:00,18.0,0.189,0.01,94.70899470899471,1dcd2e4a9dbb490d678754b02928f6fa,,39391fee-3b57-4979-aecf-778cda9b4577,9973288f-c086-48c7-bae8-a354972f19e5,Terminal de Méditerranée (Fos-sur-Mer),Fos-sur-Mer,France,Vénissieux (Saint-Priest),Saint-Priest,France,254.38678407063648,17.884263806349807,2,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
41b9e9f4-055e-4736-99aa-817eb57cc8e5,True,4,17:00,4,22:30,Thursday,5,13:00,Friday,525.6282895848223,14:30:00,14.5,0.3281,0.0071,97.83602560195062,e2f5baa9dd5258b5b8a1d0dec1cade4c,,f54436b6-92e6-41ed-9b6a-21f72729d116,6692f055-0f53-430a-bba4-d729092703a3,Copenhagen Malmö Port,Malmö,Sweden,Stockholm Nord Combi Terminal,Rosersberg,Sweden,525.6282895848223,14.5,1,0c44ddd7-1298-4677-8a23-627db6c818e5,Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr GmbH & Co. KG,False,False,False,False,False,False,False,False,False,False,False
41d3a4c5-2a7b-4d89-8e71-34b88121ced9,True,1,00:00,1,00:00,Monday,1,00:00,Monday,635.128138228775,0:00:00,0.0,0.396,0.068,82.82828282828282,4fcfb90f94a5326355a53731afb260b7,"3 x per week, from Trelleborg to Lübeck on Ship ",6faaed87-af26-4529-9da9-3f188867c881,3168ef09-a63e-4753-939f-cdbbc8b4cff7,Hallsbergsterminalen,Hallsberg,Sweden,Lübeck Seelandkai,Lübeck,Germany,635.128138228775,0.0,1,6c1bfc9d-3e5e-4c79-94a9-81926a4a6465,Spedition Bode GmbH & Co. KG,True,True,True,True,True,True,False,False,False,False,True
41d85687-2006-496e-9f80-49fad450aab7,True,2,12:00,2,17:30,Tuesday,3,10:30,Wednesday,771.9343992554205,17:00:00,17.0,0.53,0.13,75.47169811320755,1bb5a43fd50d7c31169eb71da92c9a9c,,8f67710e-516a-491c-a558-9ef1827dff96,19bb10e7-8101-41a2-80be-577d011fe902,Terminal Intermodale Bari Ferruccio,Bari,Italy,Rail Hub Milano,Melzo,Italy,771.9343992554205,17.0,1,ae9e32ae-00e5-46a1-87cb-dc94158a2a59,General Transport Service S.p.A. (GTS),True,True,True,True,True,True,False,False,False,False,True
41fab2e7-10d0-4c31-8af1-b2a744a56453,True,2,17:00,2,19:00,Tuesday,3,07:30,Wednesday,361.36415102257246,12:30:00,12.5,0.253,0.082,67.58893280632411,b0842cbaafcba5f287daf610afc9e195,,f2871b45-09e3-44f5-975f-90e0d7047852,57b7726c-541a-478f-a5c1-5567813fec17,Schkopau Kombiterminal Buna Werke,Schkopau,Germany,München Riem Ubf,München,Germany,361.36415102257246,12.5,1,0c44ddd7-1298-4677-8a23-627db6c818e5,Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr GmbH & Co. KG,False,False,False,False,False,False,False,False,False,False,False
41fe282f-6686-4995-82ec-a69dfcc830f8,True,3,19:30,3,21:30,Wednesday,4,14:00,Thursday,445.8145908111315,16:30:00,16.5,0.353,0.094,73.37110481586403,5642d5348b91fe14023b4a0b6435aac5,,579bff7b-117c-42d0-92ba-19ed3d597b3f,c51e758a-a58e-4c8b-8860-2724ff28af5c,Ludwigshafen KTL,Ludwigshafen,Germany,Schwarzheide BASF,Schwarzheide,Germany,445.8145908111315,16.5,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
4207f930-b245-4ce3-b3b8-acc8f223673e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,587.997072134297,0:00:00,0.0,0.41,0.15,63.41463414634146,67b7a6ea05ea9bc482981c1d1fdafb15,,bf141137-dfa4-4657-ac92-93d158fdc237,142c2777-3406-4f16-afa7-384a3a5aa1cb,Loconi Intermodal S.A. Terminal – GĄDKI,Gadki,Poland,Hamburg-Waltershof (EUROGATE),Hamburg,Germany,496.30566579234477,0.0,1,8d60b11f-f3fa-412b-8dc2-efb76aeff9b3,METRANS (Polonia) Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
4207f930-b245-4ce3-b3b8-acc8f223673e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,587.997072134297,0:00:00,0.0,0.41,0.15,0,67b7a6ea05ea9bc482981c1d1fdafb15,,142c2777-3406-4f16-afa7-384a3a5aa1cb,0a3f918b-736a-4b5f-9925-28902a217364,Hamburg-Waltershof (EUROGATE),Hamburg,Germany,Hamburg Burchardkai (CTB),Hamburg,Germany,0,0.0,2,8d60b11f-f3fa-412b-8dc2-efb76aeff9b3,METRANS (Polonia) Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
4207f930-b245-4ce3-b3b8-acc8f223673e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,587.997072134297,0:00:00,0.0,0.41,0.15,0,67b7a6ea05ea9bc482981c1d1fdafb15,,0a3f918b-736a-4b5f-9925-28902a217364,62610e10-b550-48a1-a2e6-fff211b76865,Hamburg Burchardkai (CTB),Hamburg,Germany,EUROKOMBI Hamburg,Hamburg,Germany,0,0.0,3,8d60b11f-f3fa-412b-8dc2-efb76aeff9b3,METRANS (Polonia) Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
4207f930-b245-4ce3-b3b8-acc8f223673e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,587.997072134297,0:00:00,0.0,0.41,0.15,0,67b7a6ea05ea9bc482981c1d1fdafb15,,62610e10-b550-48a1-a2e6-fff211b76865,0ed241d8-bfe9-4a78-b795-cb74827ab207,EUROKOMBI Hamburg,Hamburg,Germany,Hamburg-Altenwerder (CTA),Hamburg,Germany,0,0.0,4,8d60b11f-f3fa-412b-8dc2-efb76aeff9b3,METRANS (Polonia) Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
4207f930-b245-4ce3-b3b8-acc8f223673e,True,1,00:00,1,00:00,Monday,1,00:00,Monday,587.997072134297,0:00:00,0.0,0.41,0.15,63.414634146341456,67b7a6ea05ea9bc482981c1d1fdafb15,,0ed241d8-bfe9-4a78-b795-cb74827ab207,5211fcb5-f92c-4c33-971a-6f587cea3a87,Hamburg-Altenwerder (CTA),Hamburg,Germany,Bremerhaven Container Terminal,Bremerhaven,Germany,91.69140634195223,0.0,5,8d60b11f-f3fa-412b-8dc2-efb76aeff9b3,METRANS (Polonia) Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
4209a6ef-5de2-4f71-b383-012655336ce0,True,1,12:00,1,14:00,Monday,3,06:00,Wednesday,264.5319442894805,"1 day, 16:00:00",40.0,0.2,0.055,72.50000000000001,c49057f1021d9f51c4edd5d522a2acf0,,d1a4322e-fbb3-4b0a-95e8-f55b29edea67,5211fcb5-f92c-4c33-971a-6f587cea3a87,GVZ-Kassel,Kassel,Germany,Bremerhaven Container Terminal,Bremerhaven,Germany,264.5319442894805,40.0,1,7684e980-83a4-4b81-b054-7f1f726afdb2,WBT Weets Bahn Transport GmbH,True,True,True,True,False,True,False,False,False,False,False
4209a6ef-5de2-4f71-b383-012655336ce0,True,1,12:00,1,14:00,Monday,3,06:00,Wednesday,264.5319442894805,"1 day, 16:00:00",40.0,0.2,0.055,0,c49057f1021d9f51c4edd5d522a2acf0,,5211fcb5-f92c-4c33-971a-6f587cea3a87,34f028b0-a7dc-4a65-84c5-a337b36d9345,Bremerhaven Container Terminal,Bremerhaven,Germany,MSC Gate,Bremerhaven,Germany,0,0.0,2,7684e980-83a4-4b81-b054-7f1f726afdb2,WBT Weets Bahn Transport GmbH,True,True,True,True,False,True,False,False,False,False,False
420c1ef8-5cdf-486e-8875-0225505a5a8f,True,2,12:00,2,20:00,Tuesday,3,06:00,Wednesday,191.1595554820694,10:00:00,10.0,0.1557,0.0019,98.77970456005137,ded76c1073d7d304137f88710973c535,Profil: P/C60 P390 / C384,94671093-4482-41a7-921c-e98caf19f8cf,8990cb99-333d-40aa-bce8-02958cdbce4e,CTG-AMT Genève La Praille,Carouge,Switzerland,Swissterminal Frenkendorf,Frenkendorf,Switzerland,191.1595554820694,10.0,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,False,False,False,False,True
423371c4-f1e0-43e3-b4a6-4abc00593ab6,True,4,16:00,5,14:30,Friday,1,06:00,Monday,590.694348554605,"2 days, 15:30:00",63.5,0.41,0.11,73.17073170731707,5a04858498485b3528dd4f05f97c1de0,,be6cb9fe-fc75-4144-8414-88a9d0d903ca,dad69a93-92de-4a67-b261-9d2a83dfbc3b,Samskip Multimodal Rail Terminal Duisburg,Duisburg,Germany,Høje-Taastrup Combiterminal,Taastrup,Denmark,590.694348554605,63.5,1,37d37184-4789-43e3-9e30-b30dfbda06c5,Samskip Van Dieren Multimodal BV,False,False,False,False,False,False,False,False,False,False,False
423720dc-be6c-475c-9a9a-8c0aab0359a9,True,2,16:30,3,17:30,Wednesday,1,18:00,Monday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,94.26229508196721,cee6757b8496acb0302ad62487f24981,,aab896e5-07e8-4e5e-a04c-2f2b472ded9d,6d34fe46-978e-48a0-8c6e-1e74e51638ce,Toulouse Saint-Jory,Toulouse,France,Le Havre Terminal Multimodal,Le Havre,France,640.196192770955,120.5,1,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
423720dc-be6c-475c-9a9a-8c0aab0359a9,True,2,16:30,3,17:30,Wednesday,1,18:00,Monday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,6d34fe46-978e-48a0-8c6e-1e74e51638ce,9dc14075-9d45-4780-a34a-692db9d1eb9d,Le Havre Terminal Multimodal,Le Havre,France,Terminal de France (TDF) Le Havre,Le Havre,France,0,0.0,2,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
423720dc-be6c-475c-9a9a-8c0aab0359a9,True,2,16:30,3,17:30,Wednesday,1,18:00,Monday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,9dc14075-9d45-4780-a34a-692db9d1eb9d,87b7cfa7-904d-4d58-aeb9-fb6faaf340d8,Terminal de France (TDF) Le Havre,Le Havre,France,Terminal de Normandie (TN) Le Havre,Le Havre,France,0,0.0,3,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
423720dc-be6c-475c-9a9a-8c0aab0359a9,True,2,16:30,3,17:30,Wednesday,1,18:00,Monday,640.196192770955,"5 days, 0:30:00",120.5,0.488,0.028,0,cee6757b8496acb0302ad62487f24981,,87b7cfa7-904d-4d58-aeb9-fb6faaf340d8,c109fc09-b823-43a8-8543-71b15c93c2c2,Terminal de Normandie (TN) Le Havre,Le Havre,France,Terminal Atlantique,Le Havre,France,0,0.0,4,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
423a4b27-ea75-44b0-9b15-7503904e37a4,True,5,09:00,5,11:40,Friday,1,04:00,Monday,52.107332565247496,"2 days, 16:20:00",64.33333333333333,0.04061,0.00058,98.57178034966758,fc08eaec74e7ea11e0397f2477d7b92c,Profil: P/C60 P390 / C384,8990cb99-333d-40aa-bce8-02958cdbce4e,23478d4c-3419-4703-827a-1dde395b6786,Swissterminal Frenkendorf,Frenkendorf,Switzerland,Dietikon,Dietikon,Switzerland,52.107332565247496,64.33333333333333,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,False,False,False,False,True
424487e4-5670-4fa2-9a11-db792b164997,True,2,09:00,2,11:00,Tuesday,3,12:00,Wednesday,773.962750830358,"1 day, 1:00:00",25.0,0.621,0.052,91.62640901771336,f8f42381178ad5ca8521ba0a69e09f77,,35b60865-f8ad-4696-8b36-3ce6579cd628,dd78f2be-71b0-4380-8d00-851cab0a0af5,Busto Arsizio-Gallarate,Busto Arsizio,Italy,"RSC Rail Service Center, Waalhaven",Rotterdam,Netherlands,773.962750830358,25.0,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
4245fd9d-a351-4803-81e5-606e09118198,True,1,00:00,1,00:00,Monday,1,00:00,Monday,468.42121536235135,0:00:00,0.0,0.36,0.11,69.44444444444444,c599ab66bfe1ed5900b27d501a926185,,f5a0fd1a-1a5d-4889-b6a6-181e7dfba451,142c2777-3406-4f16-afa7-384a3a5aa1cb,Mělník Labe,Mělník,Czech Republic,Hamburg-Waltershof (EUROGATE),Hamburg,Germany,468.42121536235135,0.0,1,6ea9a77d-844f-45aa-9bfa-a0357c05b82e,Rail Cargo Operator - CSKD s.r.o.,False,False,False,False,False,False,False,False,False,False,False
4245fd9d-a351-4803-81e5-606e09118198,True,1,00:00,1,00:00,Monday,1,00:00,Monday,468.42121536235135,0:00:00,0.0,0.36,0.11,0,c599ab66bfe1ed5900b27d501a926185,,142c2777-3406-4f16-afa7-384a3a5aa1cb,0a3f918b-736a-4b5f-9925-28902a217364,Hamburg-Waltershof (EUROGATE),Hamburg,Germany,Hamburg Burchardkai (CTB),Hamburg,Germany,0,0.0,2,6ea9a77d-844f-45aa-9bfa-a0357c05b82e,Rail Cargo Operator - CSKD s.r.o.,False,False,False,False,False,False,False,False,False,False,False
4245fd9d-a351-4803-81e5-606e09118198,True,1,00:00,1,00:00,Monday,1,00:00,Monday,468.42121536235135,0:00:00,0.0,0.36,0.11,0,c599ab66bfe1ed5900b27d501a926185,,0a3f918b-736a-4b5f-9925-28902a217364,0ed241d8-bfe9-4a78-b795-cb74827ab207,Hamburg Burchardkai (CTB),Hamburg,Germany,Hamburg-Altenwerder (CTA),Hamburg,Germany,0,0.0,3,6ea9a77d-844f-45aa-9bfa-a0357c05b82e,Rail Cargo Operator - CSKD s.r.o.,False,False,False,False,False,False,False,False,False,False,False
424b5a8b-ccb9-45bf-a8f8-392a7ca7b625,True,1,00:00,1,00:00,Monday,1,00:00,Monday,169.09823297808018,0:00:00,0.0,0.14,0.028,80.0,cc613af3589d931c6f6515945a9a5fda,Reservierungsauskunft: https://obc.rola.at/obc/Home/Fahrplan?Strecke=Y10I,1ae7d07a-948b-4252-bb1a-b17d3c68d472,312f4e3e-e733-4d65-b234-1abad363d3c0,Trento Roncafort,Trento,Italy,Wörgl CCT (ROLA),Wörgl,Austria,169.09823297808018,0.0,1,b11d141e-38a7-4be1-9d48-9d1cca56caf6,Rail Cargo Operator - Austria GmbH,False,False,False,False,False,False,False,False,False,True,False
424be1e2-df09-43ea-9831-a0accdd02352,True,1,00:00,1,00:00,Monday,1,00:00,Monday,265.7144200813184,,0.0,0.22,0.12,0,4f5a345ddca2ce188b6e9168fe90119c,,a1b5518a-467f-4047-955a-6e3afc4d9bda,4c7dea26-8083-4f07-827b-91220f26178f,Baltic Container Terminal,Gdynia,Poland,Gdynia Container Terminal,Gdynia,Poland,0,0.0,1,79be7078-7088-4943-b1c6-b27826044f97,PKP Cargo Connect Sp. z o.o.,False,False,False,False,False,False,False,False,False,False,False
424be1e2-df09-43ea-9831-a0accdd02352,True,1,00:00,1,00:00,Monday,1,00:00,Monday,265.7144200813184,,0.0,0.22,0.12,45.45454545454546,4f5a345ddca2ce188b6e9168fe90119c,,4c7dea26-8083-4f07-827b-91220f26178f,f73d9e6d-f997-4fc0-a55b-cfc1400ceff9,Gdynia Container Terminal,Gdynia,Poland,Terminal Kontenerowy Poznań,Poznań,Poland,265.7144200813184,0.0,2,79be7078-7088-4943-b1c6-b27826044f97,PKP Cargo Connect Sp. z o.o.,False,False,False,False,False,False,False,False,False,False,False
42521e18-44db-4e26-943b-dcf77174bafd,True,5,12:00,5,21:30,Friday,1,04:00,Monday,168.33303989545286,"2 days, 6:30:00",54.5,0.1349,0.0017,98.73980726464046,31ecbcbe2cb77d4d21f40e4a1cc93709,Profil: P/C60 P390 / C384,6d66f572-e248-456b-b96a-698fe3ead88a,23478d4c-3419-4703-827a-1dde395b6786,Renens,Renens,Switzerland,Dietikon,Dietikon,Switzerland,168.33303989545286,54.5,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,True,False,False,False,True
4276eddf-907f-4bc8-b427-55dc8d1121c4,True,2,13:00,4,04:00,Thursday,5,01:00,Friday,677.8149561988655,21:00:00,21.0,0.5,0.14,72.0,c3602a6987886ef87c5a0ce2a834dc6d,,57b7726c-541a-478f-a5c1-5567813fec17,0f21de82-f343-4fe4-8409-4b54cf1ca6ee,München Riem Ubf,München,Germany,Euromax Terminal Rotterdam,Rotterdam,Netherlands,677.8149561988655,21.0,1,0fb64501-3918-45aa-9a67-030f8e7b5728,European Gateway Services B.V. (EGS),True,True,True,True,True,True,False,False,False,False,True
4276eddf-907f-4bc8-b427-55dc8d1121c4,True,2,13:00,4,04:00,Thursday,5,01:00,Friday,677.8149561988655,21:00:00,21.0,0.5,0.14,0,c3602a6987886ef87c5a0ce2a834dc6d,,0f21de82-f343-4fe4-8409-4b54cf1ca6ee,348ce0ad-c8dd-4df9-bbb6-698c942f9dbf,Euromax Terminal Rotterdam,Rotterdam,Netherlands,ECT Delta Terminal,Rotterdam,Netherlands,0,0.0,2,0fb64501-3918-45aa-9a67-030f8e7b5728,European Gateway Services B.V. (EGS),True,True,True,True,True,True,False,False,False,False,True
42a8ef0e-9ea0-42ad-894f-fd4f2966dd91,True,2,17:00,2,19:00,Tuesday,3,12:00,Wednesday,644.266445990775,17:00:00,17.0,0.48,0.13,0,d3c489234c0c9a59a684e4dbc1a2c039,,5211fcb5-f92c-4c33-971a-6f587cea3a87,4b512156-06d5-4812-be5c-b2bfc0f46341,Bremerhaven Container Terminal,Bremerhaven,Germany,Container-Terminal 4 (CT4),Bremerhaven,Germany,0,0.0,1,c7e157df-295b-4374-b3a9-30aae95bcd63,TX Logistik AG,False,False,False,False,False,False,False,False,False,False,False
42a8ef0e-9ea0-42ad-894f-fd4f2966dd91,True,2,17:00,2,19:00,Tuesday,3,12:00,Wednesday,644.266445990775,17:00:00,17.0,0.48,0.13,72.91666666666666,d3c489234c0c9a59a684e4dbc1a2c039,,4b512156-06d5-4812-be5c-b2bfc0f46341,57b7726c-541a-478f-a5c1-5567813fec17,Container-Terminal 4 (CT4),Bremerhaven,Germany,München Riem Ubf,München,Germany,644.266445990775,17.0,2,c7e157df-295b-4374-b3a9-30aae95bcd63,TX Logistik AG,False,False,False,False,False,False,False,False,False,False,False
